name_tovar_ua;kod_tovar;brend;alias;price;matr_visot;matr_zhors;matr_nagruz;introtext_razm_price_vse;cont_name_harakt_vse;image;mimage1;mimage2;template
Ортопедичний матрац Take&Go MEMO ROLL;T-79-79-32;Take&Go;ortopedichnij-matrats-takego-memo-roll-kiev-borispol-brovary-matras;5023;20 см;4;0;"<tr><th scope=""row"">70х190</th><td>5 023 грн.</td></tr><tr><th scope=""row"">80х190</th><td>5 636 грн.</td></tr><tr><th scope=""row"">90х190</th><td>6 229 грн.</td></tr><tr><th scope=""row"">120х190</th><td>8 165 грн.</td></tr><tr><th scope=""row"">140х190</th><td>9 345 грн.</td></tr><tr><th scope=""row"">150х190</th><td>9 825 грн.</td></tr><tr><th scope=""row"">160х190</th><td>10 284 грн.</td></tr><tr><th scope=""row"">180х190</th><td>11 452 грн.</td></tr><tr><th scope=""row"">80х200</th><td>5 723 грн.</td></tr><tr><th scope=""row"">90х200</th><td>6 321 грн.</td></tr><tr><th scope=""row"">120х200</th><td>8 281 грн.</td></tr><tr><th scope=""row"">140х200</th><td>9 472 грн.</td></tr><tr><th scope=""row"">150х200</th><td>9 953 грн.</td></tr><tr><th scope=""row"">160х200</th><td>10 408 грн.</td></tr><tr><th scope=""row"">180х200</th><td>11 831 грн.</td></tr><tr><th scope=""row"">200х200</th><td>13 271 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Ergoflex грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна Memory Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина - стрейч. прошита бабовною/вовною грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Вакуумне пакування грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-memo-roll/ortopedichnij-matrats-takego-memo-roll-kiev-odesa-lviv-49.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go BIG ROLL;T-79-71-32;Take&Go;ortopedichnij-matrats-takego-big-roll-kiev-borispol-brovary-matras;5648;21 см;5;Необмежене;"<tr><th scope=""row"">70х190</th><td>5 648 грн.</td></tr><tr><th scope=""row"">80х190</th><td>6 338 грн.</td></tr><tr><th scope=""row"">90х190</th><td>7 004 грн.</td></tr><tr><th scope=""row"">120х190</th><td>9 180 грн.</td></tr><tr><th scope=""row"">140х190</th><td>10 508 грн.</td></tr><tr><th scope=""row"">150х190</th><td>11 047 грн.</td></tr><tr><th scope=""row"">160х190</th><td>11 564 грн.</td></tr><tr><th scope=""row"">180х190</th><td>12 879 грн.</td></tr><tr><th scope=""row"">80х200</th><td>6 436 грн.</td></tr><tr><th scope=""row"">90х200</th><td>7 109 грн.</td></tr><tr><th scope=""row"">120х200</th><td>9 311 грн.</td></tr><tr><th scope=""row"">140х200</th><td>10 651 грн.</td></tr><tr><th scope=""row"">150х200</th><td>11 192 грн.</td></tr><tr><th scope=""row"">160х200</th><td>11 704 грн.</td></tr><tr><th scope=""row"">180х200</th><td>13 304 грн.</td></tr><tr><th scope=""row"">200х200</th><td>14 923 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Ergoflex високої щільності грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Комфортна піна грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина - стрейч. прошита бабовною/вовною грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>Необмежене грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Вакуумне пакування грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-big-roll/ortopedichnij-matrats-takego-big-roll-kiev-odesa-lviv-50.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go MIX ROLL;T-79-88-32;Take&Go;ortopedichnij-matrats-takego-mix-roll-kiev-borispol-brovary-matras;7784;21 см;5;0;"<tr><th scope=""row"">70х190</th><td>7 784 грн.</td></tr><tr><th scope=""row"">80х190</th><td>8 735 грн.</td></tr><tr><th scope=""row"">90х190</th><td>9 653 грн.</td></tr><tr><th scope=""row"">120х190</th><td>12 650 грн.</td></tr><tr><th scope=""row"">140х190</th><td>14 482 грн.</td></tr><tr><th scope=""row"">150х190</th><td>15 225 грн.</td></tr><tr><th scope=""row"">160х190</th><td>15 938 грн.</td></tr><tr><th scope=""row"">180х190</th><td>17 748 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 869 грн.</td></tr><tr><th scope=""row"">90х200</th><td>9 797 грн.</td></tr><tr><th scope=""row"">120х200</th><td>12 834 грн.</td></tr><tr><th scope=""row"">140х200</th><td>14 678 грн.</td></tr><tr><th scope=""row"">150х200</th><td>15 424 грн.</td></tr><tr><th scope=""row"">160х200</th><td>16 129 грн.</td></tr><tr><th scope=""row"">180х200</th><td>18 334 грн.</td></tr><tr><th scope=""row"">200х200</th><td>20 565 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Ergoflex грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна з масажним ефектом грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Латексована кокосова койра грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина - стрейч. прошита бабовною/вовною грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Вакуумне пакування грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-mix-roll/ortopedichnij-matrats-takego-mix-roll-kiev-odesa-lviv-51.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go Bamboo NEO BLACK;T-65-32-66;Take&Go Bamboo;ortopedichnij-matrats-takego-bamboo-neo-black-kiev-borispol-brovary-matras;5310;16 см;5;130 кг;"<tr><th scope=""row"">70х190</th><td>5 310 грн.</td></tr><tr><th scope=""row"">80х190</th><td>5 958 грн.</td></tr><tr><th scope=""row"">90х190</th><td>6 586 грн.</td></tr><tr><th scope=""row"">120х190</th><td>8 631 грн.</td></tr><tr><th scope=""row"">140х190</th><td>9 880 грн.</td></tr><tr><th scope=""row"">150х200</th><td>10 388 грн.</td></tr><tr><th scope=""row"">160х190</th><td>10 872 грн.</td></tr><tr><th scope=""row"">180х190</th><td>12 109 грн.</td></tr><tr><th scope=""row"">80х200</th><td>6 052 грн.</td></tr><tr><th scope=""row"">90х200</th><td>6 684 грн.</td></tr><tr><th scope=""row"">120х200</th><td>8 756 грн.</td></tr><tr><th scope=""row"">140х200</th><td>10 014 грн.</td></tr><tr><th scope=""row"">150х200</th><td>10 522 грн.</td></tr><tr><th scope=""row"">160х200</th><td>11 004 грн.</td></tr><tr><th scope=""row"">180х200</th><td>12 509 грн.</td></tr><tr><th scope=""row"">200х200</th><td>14 031 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>16 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Carbon Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна Memory Foam з Effect 5D грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Aero чохол з волокнами бамбука грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Анатомічна система Effect 5D грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-bamboo-neo-black/ortopedichnij-matrats-takego-bamboo-neo-black-kiev-odesa-lviv-52.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go Bamboo NEO GREEN;T-69-32-71;Take&Go Bamboo;ortopedichnij-matrats-takego-bamboo-neo-green-kiev-borispol-brovary-matras;6440;20 см;3;130 кг;"<tr><th scope=""row"">70х190</th><td>6 440 грн.</td></tr><tr><th scope=""row"">80х190</th><td>7 227 грн.</td></tr><tr><th scope=""row"">90х190</th><td>7 986 грн.</td></tr><tr><th scope=""row"">120х190</th><td>10 466 грн.</td></tr><tr><th scope=""row"">140х190</th><td>11 981 грн.</td></tr><tr><th scope=""row"">150х200</th><td>12 597 грн.</td></tr><tr><th scope=""row"">160х190</th><td>13 185 грн.</td></tr><tr><th scope=""row"">180х190</th><td>14 683 грн.</td></tr><tr><th scope=""row"">80х200</th><td>7 337 грн.</td></tr><tr><th scope=""row"">90х200</th><td>8 106 грн.</td></tr><tr><th scope=""row"">120х200</th><td>10 618 грн.</td></tr><tr><th scope=""row"">140х200</th><td>12 144 грн.</td></tr><tr><th scope=""row"">150х200</th><td>12 760 грн.</td></tr><tr><th scope=""row"">160х200</th><td>13 345 грн.</td></tr><tr><th scope=""row"">180х200</th><td>15 169 грн.</td></tr><tr><th scope=""row"">200х200</th><td>17 014 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Carbon Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Комфортна піна з Effect 5D грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Aero чохол з волокнами бамбука грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>3 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Анатомічна система Effect 5D грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-bamboo-neo-green/ortopedichnij-matrats-takego-bamboo-neo-green-kiev-odesa-lviv-53.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go Bamboo NEO BLUE;T-76-79-32;Take&Go Bamboo;ortopedichnij-matrats-takego-bamboo-neo-blue-kiev-borispol-brovary-matras;7343;20 см;4;130 кг;"<tr><th scope=""row"">70х190</th><td>7 343 грн.</td></tr><tr><th scope=""row"">80х190</th><td>8 242 грн.</td></tr><tr><th scope=""row"">90х190</th><td>9 108 грн.</td></tr><tr><th scope=""row"">120х190</th><td>11 936 грн.</td></tr><tr><th scope=""row"">140х190</th><td>13 663 грн.</td></tr><tr><th scope=""row"">150х200</th><td>14 365 грн.</td></tr><tr><th scope=""row"">160х190</th><td>15 037 грн.</td></tr><tr><th scope=""row"">180х190</th><td>16 747 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 368 грн.</td></tr><tr><th scope=""row"">90х200</th><td>9 243 грн.</td></tr><tr><th scope=""row"">120х200</th><td>12 109 грн.</td></tr><tr><th scope=""row"">140х200</th><td>13 849 грн.</td></tr><tr><th scope=""row"">150х200</th><td>14 552 грн.</td></tr><tr><th scope=""row"">160х200</th><td>15 218 грн.</td></tr><tr><th scope=""row"">180х200</th><td>17 298 грн.</td></tr><tr><th scope=""row"">200х200</th><td>19 404 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Carbon Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Ультракомфортна піна з Effect 5D грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Aero чохол з волокнами бамбука грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Анатомічна система Effect 5D грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-bamboo-neo-blue/ortopedichnij-matrats-takego-bamboo-neo-blue-kiev-odesa-lviv-54.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Take&Go Bamboo NEO WHITE;T-73-32-87;Take&Go Bamboo;ortopedichnij-matrats-takego-bamboo-neo-white-kiev-borispol-brovary-matras;8246;20 см;4;130 кг;"<tr><th scope=""row"">70х190</th><td>8 246 грн.</td></tr><tr><th scope=""row"">80х190</th><td>9 254 грн.</td></tr><tr><th scope=""row"">90х190</th><td>10 227 грн.</td></tr><tr><th scope=""row"">120х190</th><td>13 404 грн.</td></tr><tr><th scope=""row"">140х190</th><td>15 343 грн.</td></tr><tr><th scope=""row"">150х200</th><td>16 132 грн.</td></tr><tr><th scope=""row"">160х190</th><td>16 885 грн.</td></tr><tr><th scope=""row"">180х190</th><td>18 805 грн.</td></tr><tr><th scope=""row"">80х200</th><td>9 397 грн.</td></tr><tr><th scope=""row"">90х200</th><td>10 380 грн.</td></tr><tr><th scope=""row"">120х200</th><td>13 597 грн.</td></tr><tr><th scope=""row"">140х200</th><td>15 553 грн.</td></tr><tr><th scope=""row"">150х200</th><td>16 341 грн.</td></tr><tr><th scope=""row"">160х200</th><td>17 090 грн.</td></tr><tr><th scope=""row"">180х200</th><td>19 426 грн.</td></tr><tr><th scope=""row"">200х200</th><td>21 788 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна Carbon Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна Memory Foam з Effect 5D грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Aero чохол з волокнами бамбука грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Анатомічна система Effect 5D грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-takego-bamboo-neo-white/ortopedichnij-matrats-takego-bamboo-neo-white-kiev-odesa-lviv-55.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Evolution ADVANCE;E-78-68-86;Evolution;ortopedichnij-matrats-evolution-advance-kiev-borispol-brovary-matras;7743;21 см;4;150 кг;"<tr><th scope=""row"">70х190</th><td>7 743 грн.</td></tr><tr><th scope=""row"">80х190</th><td>8 690 грн.</td></tr><tr><th scope=""row"">90х190</th><td>9 603 грн.</td></tr><tr><th scope=""row"">120х190</th><td>12 586 грн.</td></tr><tr><th scope=""row"">140х190</th><td>14 407 грн.</td></tr><tr><th scope=""row"">150х190</th><td>15 148 грн.</td></tr><tr><th scope=""row"">160х190</th><td>15 855 грн.</td></tr><tr><th scope=""row"">180х190</th><td>17 658 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 824 грн.</td></tr><tr><th scope=""row"">90х200</th><td>9 747 грн.</td></tr><tr><th scope=""row"">120х200</th><td>12 768 грн.</td></tr><tr><th scope=""row"">140х200</th><td>14 603 грн.</td></tr><tr><th scope=""row"">150х200</th><td>15 344 грн.</td></tr><tr><th scope=""row"">160х200</th><td>16 047 грн.</td></tr><tr><th scope=""row"">180х200</th><td>18 241 грн.</td></tr><tr><th scope=""row"">200х200</th><td>20 460 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна Memory Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Комфортна піна грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина з антибактеріальним просоченням та системою Thermo Balance грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>150 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-evolution-advance/ortopedichnij-matrats-evolution-advance-kiev-odesa-lviv-56.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Evolution AMBITION;E-73-66-73;Evolution;ortopedichnij-matrats-evolution-ambition-kiev-borispol-brovary-matras;7501;21 см;4;Необмежене;"<tr><th scope=""row"">70х190</th><td>7 501 грн.</td></tr><tr><th scope=""row"">80х190</th><td>8 418 грн.</td></tr><tr><th scope=""row"">90х190</th><td>9 303 грн.</td></tr><tr><th scope=""row"">120х190</th><td>12 191 грн.</td></tr><tr><th scope=""row"">140х190</th><td>13 957 грн.</td></tr><tr><th scope=""row"">150х190</th><td>14 673 грн.</td></tr><tr><th scope=""row"">160х190</th><td>15 359 грн.</td></tr><tr><th scope=""row"">180х190</th><td>17 105 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 547 грн.</td></tr><tr><th scope=""row"">90х200</th><td>9 442 грн.</td></tr><tr><th scope=""row"">120х200</th><td>12 368 грн.</td></tr><tr><th scope=""row"">140х200</th><td>14 146 грн.</td></tr><tr><th scope=""row"">150х200</th><td>14 864 грн.</td></tr><tr><th scope=""row"">160х200</th><td>15 544 грн.</td></tr><tr><th scope=""row"">180х200</th><td>17 669 грн.</td></tr><tr><th scope=""row"">200х200</th><td>19 818 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна Relax Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Комфортна піна грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина з антибактеріальним просоченням та системою Thermo Balance грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>Необмежене грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-evolution-ambition/ortopedichnij-matrats-evolution-ambition-kiev-odesa-lviv-57.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Evolution FUSION DUO;E-68-79-78;Evolution;ortopedichnij-matrats-evolution-fusion-duo-kiev-borispol-brovary-matras;7697;22 см;4;0;"<tr><th scope=""row"">70х190</th><td>7 697 грн.</td></tr><tr><th scope=""row"">80х190</th><td>8 638 грн.</td></tr><tr><th scope=""row"">90х190</th><td>9 545 грн.</td></tr><tr><th scope=""row"">120х190</th><td>12 510 грн.</td></tr><tr><th scope=""row"">140х190</th><td>14 319 грн.</td></tr><tr><th scope=""row"">150х190</th><td>15 057 грн.</td></tr><tr><th scope=""row"">160х190</th><td>15 758 грн.</td></tr><tr><th scope=""row"">180х190</th><td>17 550 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 771 грн.</td></tr><tr><th scope=""row"">90х200</th><td>9 688 грн.</td></tr><tr><th scope=""row"">120х200</th><td>12 690 грн.</td></tr><tr><th scope=""row"">140х200</th><td>14 514 грн.</td></tr><tr><th scope=""row"">150х200</th><td>15 252 грн.</td></tr><tr><th scope=""row"">160х200</th><td>15 949 грн.</td></tr><tr><th scope=""row"">180х200</th><td>18 130 грн.</td></tr><tr><th scope=""row"">200х200</th><td>20 335 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>22 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна Memory Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Латексована кокосова койра грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Тканина з антибактеріальним просоченням та системою Thermo Balance грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>знімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Система пружин Anatomic Multy Zone 5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>120 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Система вентиляції Smart Air System control грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-evolution-fusion-duo/ortopedichnij-matrats-evolution-fusion-duo-kiev-odesa-lviv-58.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
